"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state_vector_length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus"
"performance","done","","chain-prev","sat-like","40","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","7618","7618","1.220","25632","4349","1158","1838","955","1.26","2896380",
"performance","done","","bfs","sat-like","40","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.000","263","139","1213","1213","0.310","15546","881","499","971","441","0.34","2845620",
"performance","done","","chain","sat-like","40","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","1339","1339","0.030","31745","657","407","275","260","0.04","2598216",
"statistics","done","","bfs","sat-like","40","true","true","Philosophers-50.pnml","250","250","800","0","tg,bs,hf","0.110","250","250","2622","2622","0.550","7.17897987691853e+23","1575","1600","2202","1400","0.89","2901796","1950","7182","14642","278","516777","583862",
"performance","done","","chain-prev","sat-like","40","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.000","120","80","693","693","0.140","406454747136","1049","708","1226","1016","0.16","2893144",
"performance","done","","chain-prev","sat-like","40","true","true","CircularTrain-012.pnml","24","12","48","0","tg,bs,hf","0.000","24","12","84","84","0.010","195","249","112","148","116","0.02","2632516",
"performance","done","","chain","sat-like","40","true","true","simple_lbs-10.pnml","104","605","4148","0","tg,bs,hf","0.450","104","605","46077","46077","1570.300","406034376","406884","4532","12499","15910","1570.94","2985560",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","database20UNFOLD.pnml","3260","3200","23200","0","tg,bs,hf","12.520","3260","3200","","","","","","","","","169.40","3915336","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1775.45","3939232","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","philo_dyn-10-unfolded.pnml","170","2310","18190","0","tg,bs,hf","9.370","170","2310","","","","","","","","","1785.62","3976144","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","MAPK-20.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","5430","5430","40.630","88125763956","4507","7255","5980","19605","40.64","3261552",
"performance","done","","chain-prev","sat-like","40","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","137","137","0.010","59049","295","320","441","280","0.02","214616",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","FMS-50.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1773.95","3941324","","","","","","",
"performance","done","","chain","sat-like","40","true","true","rwmutex-r10w10.pnml","50","40","300","0","tg,bs,hf","0.000","50","40","104","104","0.020","1034","432","600","804","20560","0.02","757216",
"performance","done","","chain","sat-like","40","true","true","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","588","588","88.500","164385221","718489","22570","17550","254887","88.67","2943720",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_5x5_350.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1787.86","3939860","","","","","","",
"statistics","done","","chain","sat-like","40","true","true","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.030","50","84","2130","2130","23.390","16098428","81711","912","920","576","23.87","2930616","124386","454224","3141509","158","57331377","13299950",
"performance","ootime","explore","bfs","sat-like","40","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1794.95","3826444","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","422","422","0.040","59049","295","320","441","280","0.04","2612600",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.000","67","76","","","","","","","","","1788.34","3940192","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.100","480","690","","","","","","","","","1794.86","3105672","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","2D8_gradient_50x50_50.pnml","2500","19404","38808","0","tg,bs,hf","7.250","2500","19404","","","","","","","","","1786.60","4232312","","","","","","",
"performance","done","","chain","sat-like","40","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1920","1920","0.060","278528","201","300","388","236","0.06","2723608",
"performance","done","","bfs","sat-like","40","true","true","Kanban-5.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","1136","1136","0.210","2546432","316","630","540","4116","0.22","2889008",
"performance","done","","chain-prev","sat-like","40","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.040","174","318","40225","40225","376.970","530682432","700860","1670","2840","2015","377.25","3665320",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","SafeBus-15-unfolded.pnml","621","4771","34549","0","tg,bs,hf","18.530","621","4771","","","","","","","","","1795.93","3279788","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.020","240","272","","","","","","","","","1793.47","3943748","","","","","","",
"statistics","error","boostperm","chain-prev","sat-like","40","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","0.00","92","","","","","","",
"performance","done","","chain","sat-like","40","true","true","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","864","864","0.280","131128140","1540","12240","11088","9504","0.29","2889628",
"performance","done","","chain-prev","sat-like","40","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1920","1920","0.060","278528","201","300","388","236","0.07","2766628",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V80-P20-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","111.080","228","8588","","","","","","","","","1795.61","3110948","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","480","480","0.010","153","170","176","227","128","0.02","2768020",
"performance","done","","bfs-prev","sat-like","40","true","true","RAS-C-50.pnml","300","200","894","0","tg,bs,hf","0.010","300","200","5014","5014","1.510","4.87175380081244e+28","2669","1788","3116","2636","1.56","2916460",
"performance","done","","chain-prev","sat-like","40","true","true","TokenRing-10-unfolded.pnml","121","1111","4444","0","tg,bs,hf","0.230","121","1111","63124","63124","2.350","58905","3160","2040","8696","5838","2.67","2904936",
"performance","done","","bfs","sat-like","40","true","true","parking_2_8.pnml","137","201","593","137","tg,bs,hf","0.010","137","201","6754","6754","0.500","4567597057","1246","848","571","542","0.53","2897344",
"performance","done","","bfs","sat-like","40","true","true","Philosophers-2000.pnml","10000","10000","32000","0","tg,bs,hf","8.650","10000","10000","114627","114627","720.870","1.74787125172265161e+954","66773","64000","88468","56000","766.18","4520296",
"statistics","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V50-P20-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","61.250","138","2348","","","","","","","","","1797.41","3005288","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","24","24","0.000","8","19","40","50","28","0.00","881472",
"performance","error","boostperm","chain-prev","sat-like","40","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","0.00","92","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1761.16","3939260","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","1420.19","3940316","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","137","137","0.000","59049","295","320","441","280","0.02","2528640",
"performance","oomem","cache","bfs","sat-like","40","true","true","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","330.980","10301","20100","","","","","","","","","335.08","1083176","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1778.43","3941112","","","","","","",
"statistics","ootime","explore","chain-prev","sat-like","40","true","true","2D8_gradient_20x20_150.pnml","400","2964","5928","0","tg,bs,hf","7.130","400","2964","","","","","","","","","1784.22","3958352","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","342","342","1.360","1663565805","30151","3240","2596","10208","1.38","2900660",
"performance","done","","chain-prev","sat-like","40","true","true","IBM703.pnml","262","284","572","0","tg,bs,hf","0.010","262","284","4122","4122","0.300","8370","1192","1144","1432","860","0.33","2895652",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V20-P10-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","1.180","78","968","","","","","","","","","1796.99","3317336","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","BridgeAndVehicles-V80-P50-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","128.840","228","8588","","","","","","","","","1794.59","3201072","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","sg-2-1-2.pnml","68","72","288","0","tg,bs,hf","0.000","68","72","4493","4493","79.870","2085423232578","5924","2936","2704","3616","79.87","3161848",
"performance","ootime","explore","bfs","sat-like","40","true","true","SwimmingPool-8.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1791.63","3937400","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","10-100_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","8.610","302","3137","","","","","","","","","920.64","3978736","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1314.360","2702","30977","","","","","","","","","1401.21","1999536","","","","","","",
"performance","oomem","cache","chain","sat-like","40","true","true","TokenRing-50-unfolded.pnml","2601","127551","510204","0","tg,bs,hf","1435.280","2601","127551","","","","","","","","","1446.21","1831208","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","40","true","true","railroad-020-pt.pnml","218","506","2968","0","tg,bs,hf","","","","","","","","","","","","0.25","7628","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","156.260","1026","10461","","","","","","","","","1795.06","3137592","","","","","","",
"performance","done","","chain","sat-like","40","true","true","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.000","86","56","296","296","0.060","1029","2427","446","614","549","0.07","2836068",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","PolyORB-NT-S05-J80-unfolded.pnml","1189","2350","14464","0","tg,bs,hf","4.920","1189","2350","","","","","","","","","1797.38","3082024","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","closed_system5.pnml","231","202","846","0","tg,bs,hf","0.020","231","202","17860","17860","3.930","1657242","10287","1446","1944","1053","3.96","2896492",
"performance","done","","chain-prev","sat-like","40","true","true","raft_02.pnml","28","52","159","28","tg,bs,hf","0.000","28","52","416","416","0.030","7381","213","211","156","156","0.03","2726964",
"performance","ootime","explore","chain","sat-like","40","true","true","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.030","265","206","","","","","","","","","1796.37","3574828","","","","","","",
"statistics","done","","bfs-prev","sat-like","40","true","true","raft_05.pnml","133","238","864","133","tg,bs,hf","0.090","133","238","6203","6203","10.730","5.93794647940221e+18","29673","1144","840","840","11.24","2966044","49026","4630967","514833","291","26317132","11519996",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-LF-S06-J04-T06-unfolded.pnml","632","10500","88770","0","tg,bs,hf","519.870","632","10500","","","","","","","","","1795.28","4019092","","","","","","",
