"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","done","","bfs-prev","sat-like","","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.020","65","97","1716","1716","0.150","31745","657","407","275","260","1","0.18","2893716","326","20705","24375","23.4793","25.1232",
"performance","ootime","noresponse","bfs","sat-like","","true","true","cs_repetitions-7-unfolded.pnml","498","833","3087","0","tg,bs,hf","2.010","498","833","","","","","","","","","","","","4314","4981855","5609901","304.68185","331.96701","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S02-J06-T08-unfolded.pnml","690","1434","6564","0","tg,bs,hf","12.300","690","1434","","","","","","","","","","","","6879","8920907","10331421","369.50306","397.13826","","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","raft_04.pnml","88","160","563","88","tg,bs,hf","0.040","88","160","484851","484851","48.770","2965858466581","6613","745","548","548","1","48.83","2990412","575","121201","135332","44","47.044",
"performance","ootime","noresponse","bfs","sat-like","","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","2.140","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","8.250","400","2964","","","","","","","","","","","","1261","3808882","4068552","87.782393","92.746572","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","RAS-C-3.pnml","18","12","48","0","tg,bs,hf","0.000","18","12","3","3","0.000","2","21","6","9","3","1","0.01","890408","35","1376","1597","8.346","8.727",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","7.710","400","2964","","","","","","","","","","","","1261","3808882","4068552","87.782393","92.746572","","","","","","",
"performance","done","","chain","sat-like","","true","true","TokenRing-10-unfolded.pnml","121","1111","4444","0","tg,bs,hf","2.340","121","1111","43138","43138","2.240","58905","3160","2040","8696","5838","1","4.68","2906488","2229","3173632","3615349","188.34786","197.79145",
"performance","done","","chain-prev","sat-like","","true","true","erk-000100.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","1431","1431","79.140","15914114086","26361","61250","58984","14522386","100","79.17","3827008","17","526","725","6.696","6.919",
"performance","oomem","regroup","chain","sat-like","","true","true","shared_memory-pt-200.pnml","40601","80200","320000","0","","","","","","","","","","","","","20.87","4651912","","","","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","1444","1444","0.100","131128140","1540","12240","11088","9504","10","0.13","2893984","235","36030","38877","18.1947","19.0888",
"performance","done","","bfs","sat-like","","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.430","600","400","2","2","0.040","2","602","4","4","2","1","0.57","2840384","34","46485","64527","9.301718","9.368672",
"statistics","ootime","noresponse","bfs","sat-like","","true","true","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","2.370","834","1242","","","","","","","","","","","","4915","3513362","3852541","211.04765","224.46947","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.040","66","76","","","","","","","","","","","","353","59733","74043","42.1505","45.1431","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","","true","true","railroad-020-pt.pnml","218","506","2968","0","tg,bs,hf","","","","","","","","","","","","","0.95","11032","3114","3063779","3198038","126.42041","133.90995","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.010","86","56","","","","","","","","","","0.02","2195512","184","16675","19576","18.6219","19.43","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","lamport_fmea-8.pnml","315","666","2934","0","tg,bs,hf","0.930","315","666","","","","","","","","","","","","2498","1945610","2055524","108.97062","115.92809","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","raft_04.pnml","88","160","563","88","tg,bs,hf","0.040","88","160","482815","482815","14.530","2965858466581","6613","745","548","548","1","14.59","2974020","575","121201","135332","44","47.044",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","","","","58863","323978552","335264622","","","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","2","2","0.000","2","103","8","8","2","2","0.02","1914704","39","6066","7574","10.2738","10.3717",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.170","188","332","","","","","","","","","","","","1335","529427","579384","78.68319","83.8208","","","","","","",
"performance","done","","bfs","sat-like","","true","true","erk-000010.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","171","171","0.010","47047","396","1175","979","4411","10","0.03","2893136","17","526","725","6.696","6.919",
"performance","done","","bfs-prev","sat-like","","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","246","246","0.020","59049","295","320","441","280","1","0.03","2840408","43","5119","6902","12.281","12.545",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","","59.96","49228","16700","110383336","112204476","268.946523","275.405942","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","MAPK-20.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","1354","1354","0.880","88125763956","4507","7255","5980","19605","20","0.88","2911844","35","1889","2555","8.3099","8.5679",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","","","","","","","","","","0.11","2879412","366","66279","77742","23.19464","24.96889","","","","","","",
"performance","done","","bfs","sat-like","","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.500","600","400","2","2","0.030","2","602","4","4","2","1","0.64","2866992","34","46485","64527","9.301718","9.368672",
"performance","ootime","noresponse","bfs","sat-like","","true","true","angiogenesis-25.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","","","","","","","","","","","","206","14587","16457","18.274","19.476","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","50.490","108","2228","","","","","","","","","","","","15262","94357635","95204546","165.797845","172.192724","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","railroad-100-pt.pnml","1018","10506","62728","0","tg,bs,hf","","","","","","","","","","","","","","","63681","1563541711","1587555913","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","sg-2-1-2.pnml","68","72","288","0","tg,bs,hf","0.020","68","72","9962","9962","1.680","2085423232578","5924","2936","2704","3616","6","1.70","2908384","150","15297","19703","18.6636","19.7121",
"performance","done","","chain-prev","sat-like","","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.120","131","210","8901","8901","4.970","1830519","30896","1580","2166","1380","1","5.13","2900820","1099","415731","473744","100.6667","108.1116",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S06-J06-T06-unfolded.pnml","700","10740","89778","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","","true","true","neoelection-3.unf.pnml","972","1016","5840","0","tg,bs,hf","","","","","","","","","","","","","6.33","22328","7263","5301469","5652262","136.767","152.0361","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_40x40_100.pnml","1600","12324","24648","0","tg,bs,hf","250.550","1600","12324","","","","","","","","","","","","2680","32948755","35614414","197.0817432","209.8546478","","","","","","",
"statistics","done","","bfs","sat-like","","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.020","120","80","2","2","0.000","2","122","4","4","2","1","0.12","2195120","34","9045","12447","9.07762","9.17883","122","241","243","4","240",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","unf-8x8-4stageSEN-50.pnml","168","592","3456","0","tg,bs,hf","2.110","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.050","67","76","","","","","","","","","","","","624","111095","129536","49.6533","53.6773","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","9.54","3097928","17","351","477","6.667","7.016","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","17","526","725","6.696","6.919","","","","","","",
"statistics","done","","chain","sat-like","","true","true","simple_lbs-5.pnml","59","180","1158","0","tg,bs,hf","0.150","59","180","20140","20140","2.900","116176","8647","1428","3727","4437","1","3.23","2897244","1245","614299","662526","75.625","79.40244","9755","2183866","68221","248","7875778",
"performance","done","","bfs","sat-like","","true","true","CircularTrain-192.pnml","384","192","768","0","tg,bs,hf","0.100","384","192","2","2","0.000","2","390","8","8","2","2","0.16","2750088","41","25175","30926","10.41741","10.46547",
"performance","done","","bfs-prev","sat-like","","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.060","263","139","38","38","0.010","2","295","20","152","38","1","0.09","547816","136","20372","23531","11.0085","11.5781",
"performance","done","","bfs","sat-like","","true","true","QCertifProtocol_18-unfold.pnml","1398","296","3119","0","tg,bs,hf","1.910","1398","296","94","94","0.250","1","1398","0","1641","94","10","2.44","2912588","2712","3720285","3978693","122.35259","131.48256",
"performance","done","","bfs-prev","sat-like","","true","true","SwimmingPool-8.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","575","575","3.580","9279981","112049","21200","14260","105327","160","3.63","2991432","17","351","477","6.667","7.016",
"performance","done","","bfs-prev","sat-like","","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.040","140","128","20","20","0.020","4","163","20","59","20","1","0.06","521712","520","63249","77399","48.6418","53.7687",
