"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","noresponse","chain","sat-like","5","true","false","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","440.100","1681","65641","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-NT-S05-J60-unfolded.pnml","909","1970","12584","0","tg,bs,hf","4.190","909","1970","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.230","168","592","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","5","true","false","eratosthenes-200.pnml","199","699","2097","0","tg,bs,hf","","","","","","","","","","","","","0.10","9360","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","FMS-200.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","QCertifProtocol_28-unfold.pnml","2998","446","6489","0","tg,bs,hf","0.980","2998","446","12","12","0.080","2","3057","62","166","11","16","2.06","2937072","","","","","",
"statistics","done","","bfs-prev","sat-like","5","true","false","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.040","140","128","3359","3359","34.720","4717886881","394610","832","1281","1024","1","34.97","3074952","520","63249","77399","48.6418","53.7687","502348","49064586","1679159","206","68252748",
"performance","done","","chain","sat-like","5","true","false","TokenRing-10-unfolded.pnml","121","1111","4444","0","tg,bs,hf","0.240","121","1111","54993","54993","1.850","58905","3160","2040","8696","5838","1","2.16","2906280","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","database40UNFOLD.pnml","12920","12800","156800","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","5","true","false","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","","0.03","5572","","","","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","5","true","false","raft_03.pnml","53","98","328","53","tg,bs,hf","0.020","53","98","4987","4987","0.330","33819621","1270","434","320","320","1","0.46","2895816","347","42679","47520","28.1694","29.6685","2028","458100","40403","131","297212",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.160","900","6844","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","BridgeAndVehicles-V50-P50-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","1.850","128","1328","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","HouseConstruction-500.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","shared_memory-pt-20.pnml","461","820","3200","0","tg,bs,hf","0.440","461","820","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S06-J04-T06-unfolded.pnml","632","10500","88770","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","IOTP_c12m10p15d17.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Philosophers-5.pnml","25","25","80","0","tg,bs,hf","0.000","25","25","102","102","0.000","243","135","160","222","140","1","0.01","2835940","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_5x5_150.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","TokenRing-50-unfolded.pnml","2601","127551","510204","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.010","100","156","15186","15186","1.560","19742","7392","678","1274","781","1","1.59","2898344","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_50x50_100.pnml","2500","19404","38808","0","tg,bs,hf","7.250","2500","19404","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","17.610","2030","2020","410790","410790","135.390","2024","8200","48120","68122","2050060","1","154.89","3000932","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.010","70","60","292","292","0.050","1044","1006","1080","1488","41060","1","0.07","2876688","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","RAS-C-5.pnml","30","20","84","0","tg,bs,hf","0.000","30","20","189","189","0.010","1200","228","168","278","206","1","0.01","2881296","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.250","206","325","","","","","","","","","","","","1628","687699","778092","117.2457","128.0286","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","3387","3387","38.250","2.70305727248432e+21","264627","86555","84885","765863","100","38.33","3276216","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","SwimmingPool-7.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","171.160","506","7154","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","shared_memory-pt-20.pnml","461","820","3200","0","tg,bs,hf","0.430","461","820","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","5","true","false","lamport_fmea-4.pnml","135","230","990","0","tg,bs,hf","0.110","135","230","63518","63518","27.940","1914784","69180","1120","1981","1293","1","28.36","2966784","831","243608","263742","58.59496","62.90947","71007","27627179","1852283","232","44363311",
"performance","done","","bfs-prev","sat-like","5","true","false","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.000","32","45","1122","1122","0.050","832","842","436","894","766","1","0.06","2893484","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","FMS-200.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","25.700","712","4012","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","5","true","false","railroad-005-pt.pnml","68","56","313","0","tg,bs,hf","","","","","","","","","","","","","0.01","92","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.400","188","2108","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.010","900","6844","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.060","222","472","71615","71615","8.050","5.25959973093851e+19","1843","2228","1476","1476","1","8.16","2947108","","","","","",
"performance","done","","chain","sat-like","5","true","false","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","1857","1857","0.050","31745","657","407","275","260","1","0.08","2893600","","","","","",
"statistics","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","20-100_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","208.480","1202","13457","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","2.350","489","1400","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain","sat-like","5","true","false","echo-d3r7.pnml","4209","3518","25540","0","tg,bs,hf","","","","","","","","","","","","","","","6799","45975254","61213764","627.2824421","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","2082","2082","1.420","354176","7062","1490","1404","754","3","1.42","2906336","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","10.010","441","8421","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","lamport_fmea-4.pnml","135","230","990","0","tg,bs,hf","0.020","135","230","61274","61274","19.470","1914784","69180","1120","1981","1293","1","19.55","2952308","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","soli2.pnml","74","92","552","0","tg,bs,hf","0.000","74","92","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_50x50_150.pnml","2500","19404","38808","0","tg,bs,hf","6.550","2500","19404","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.030","265","206","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","circadian_clock-100000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S06-J06-T06-unfolded.pnml","700","10740","89778","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
